name,type,value,date
安徽,province,8,2020/2/4
江苏,province,8,2020/2/4
湖南,province,8,2020/2/4
湖北,province,9,2020/2/4
安徽,province,9,2020/2/4
河南,province,9,2020/2/4
江西,province,9,2020/2/4
江西,province,9,2020/2/4
广东,province,9,2020/2/4
安徽,province,10,2020/2/4
河南,province,10,2020/2/4
四川,province,10,2020/2/4
湖北,province,12,2020/2/4
河南,province,13,2020/2/4
河南,province,13,2020/2/4
湖南,province,13,2020/2/4
安徽,province,14,2020/2/4
河南,province,14,2020/2/4
浙江,province,14,2020/2/4
江西,province,14,2020/2/4
河南,province,15,2020/2/4
广东,province,16,2020/2/4
黑龙江,province,18,2020/2/4
江西,province,18,2020/2/4
江西,province,18,2020/2/4
湖北,province,19,2020/2/4
湖南,province,23,2020/2/4
广东,province,24,2020/2/4
湖北,province,26,2020/2/4
浙江,province,27,2020/2/4
湖北,province,35,2020/2/4
浙江,province,49,2020/2/4
湖北,province,52,2020/2/4
湖北,province,55,2020/2/4
湖北,province,60,2020/2/4
湖北,province,71,2020/2/4
湖北,province,84,2020/2/4
湖北,province,114,2020/2/4
湖北,province,176,2020/2/4
湖北,province,183,2020/2/4
湖北,province,202,2020/2/4
湖北,province,1242,2020/2/4
海南,province,-1,2020/2/5
重庆,province,1,2020/2/5
重庆,province,1,2020/2/5
重庆,province,1,2020/2/5
重庆,province,1,2020/2/5
广西,province,1,2020/2/5
广西,province,1,2020/2/5
广西,province,1,2020/2/5
河北,province,1,2020/2/5
河北,province,1,2020/2/5
河北,province,1,2020/2/5
河北,province,1,2020/2/5
河北,province,1,2020/2/5
上海,province,1,2020/2/5
上海,province,1,2020/2/5
上海,province,1,2020/2/5
上海,province,1,2020/2/5
上海,province,1,2020/2/5
上海,province,1,2020/2/5
上海,province,1,2020/2/5
河南,province,1,2020/2/5
河南,province,1,2020/2/5
四川,province,1,2020/2/5
四川,province,1,2020/2/5
四川,province,1,2020/2/5
四川,province,1,2020/2/5
四川,province,1,2020/2/5
黑龙江,province,1,2020/2/5
黑龙江,province,1,2020/2/5
贵州,province,1,2020/2/5
贵州,province,1,2020/2/5
安徽,province,1,2020/2/5
安徽,province,1,2020/2/5
安徽,province,1,2020/2/5
江苏,province,1,2020/2/5
江苏,province,1,2020/2/5
江苏,province,1,2020/2/5
湖南,province,1,2020/2/5
江西,province,1,2020/2/5
山西,province,1,2020/2/5
山西,province,1,2020/2/5
云南,province,1,2020/2/5
云南,province,1,2020/2/5
云南,province,1,2020/2/5
吉林,province,1,2020/2/5
吉林,province,1,2020/2/5
内蒙古,province,1,2020/2/5
内蒙古,province,1,2020/2/5
内蒙古,province,1,2020/2/5
内蒙古,province,1,2020/2/5
内蒙古,province,1,2020/2/5
广东,province,1,2020/2/5
广东,province,1,2020/2/5
广东,province,1,2020/2/5
广东,province,1,2020/2/5
新疆,province,1,2020/2/5
海南,province,1,2020/2/5
海南,province,1,2020/2/5
海南,province,1,2020/2/5
山东,province,1,2020/2/5
陕西,province,1,2020/2/5
香港,province,1,2020/2/5
福建,province,1,2020/2/5
福建,province,1,2020/2/5
福建,province,1,2020/2/5
北京,province,1,2020/2/5
北京,province,1,2020/2/5
北京,province,1,2020/2/5
北京,province,1,2020/2/5
北京,province,1,2020/2/5
北京,province,1,2020/2/5
上海,province,1,2020/2/5
上海,province,1,2020/2/5
上海,province,1,2020/2/5
上海,province,1,2020/2/5
上海,province,1,2020/2/5
上海,province,1,2020/2/5
山东,province,1,2020/2/5
山东,province,1,2020/2/5
云南,province,1,2020/2/5
云南,province,1,2020/2/5
重庆,province,1,2020/2/5
重庆,province,1,2020/2/5
辽宁,province,1,2020/2/5
辽宁,province,1,2020/2/5
辽宁,province,1,2020/2/5
辽宁,province,1,2020/2/5
甘肃,province,1,2020/2/5
甘肃,province,1,2020/2/5
甘肃,province,1,2020/2/5
重庆,province,2,2020/2/5
重庆,province,2,2020/2/5
重庆,province,2,2020/2/5
广西,province,2,2020/2/5
广西,province,2,2020/2/5
广西,province,2,2020/2/5
广西,province,2,2020/2/5
上海,province,2,2020/2/5
上海,province,2,2020/2/5
河南,province,2,2020/2/5
四川,province,2,2020/2/5
黑龙江,province,2,2020/2/5
贵州,province,2,2020/2/5
贵州,province,2,2020/2/5
安徽,province,2,2020/2/5
安徽,province,2,2020/2/5
湖南,province,2,2020/2/5
湖南,province,2,2020/2/5
江西,province,2,2020/2/5
青海,province,2,2020/2/5
山西,province,2,2020/2/5
内蒙古,province,2,2020/2/5
广东,province,2,2020/2/5
广东,province,2,2020/2/5
广东,province,2,2020/2/5
新疆,province,2,2020/2/5
海南,province,2,2020/2/5
海南,province,2,2020/2/5
山东,province,2,2020/2/5
山东,province,2,2020/2/5
山东,province,2,2020/2/5
山东,province,2,2020/2/5
山东,province,2,2020/2/5
山东,province,2,2020/2/5
山东,province,2,2020/2/5
山东,province,2,2020/2/5
山东,province,2,2020/2/5
陕西,province,2,2020/2/5
天津,province,2,2020/2/5
海南,province,2,2020/2/5
福建,province,2,2020/2/5
福建,province,2,2020/2/5
福建,province,2,2020/2/5
福建,province,2,2020/2/5
北京,province,2,2020/2/5
上海,province,2,2020/2/5
上海,province,2,2020/2/5
山东,province,2,2020/2/5
重庆,province,2,2020/2/5
重庆,province,2,2020/2/5
重庆,province,2,2020/2/5
重庆,province,2,2020/2/5
甘肃,province,2,2020/2/5
重庆,province,3,2020/2/5
上海,province,3,2020/2/5
河南,province,3,2020/2/5
四川,province,3,2020/2/5
黑龙江,province,3,2020/2/5
安徽,province,3,2020/2/5
江苏,province,3,2020/2/5
江苏,province,3,2020/2/5
江苏,province,3,2020/2/5
江苏,province,3,2020/2/5
江苏,province,3,2020/2/5
江西,province,3,2020/2/5
山西,province,3,2020/2/5
广东,province,3,2020/2/5
广东,province,3,2020/2/5
陕西,province,3,2020/2/5
陕西,province,3,2020/2/5
香港,province,3,2020/2/5
重庆,province,4,2020/2/5
河北,province,4,2020/2/5
河南,province,4,2020/2/5
四川,province,4,2020/2/5
黑龙江,province,4,2020/2/5
安徽,province,4,2020/2/5
安徽,province,4,2020/2/5
江苏,province,4,2020/2/5
浙江,province,4,2020/2/5
浙江,province,4,2020/2/5
湖南,province,4,2020/2/5
湖南,province,4,2020/2/5
湖南,province,4,2020/2/5
广东,province,4,2020/2/5
海南,province,4,2020/2/5
山东,province,4,2020/2/5
陕西,province,4,2020/2/5
北京,province,4,2020/2/5
辽宁,province,4,2020/2/5
重庆,province,5,2020/2/5
河南,province,5,2020/2/5
河南,province,5,2020/2/5
河南,province,5,2020/2/5
四川,province,5,2020/2/5
安徽,province,5,2020/2/5
安徽,province,5,2020/2/5
江苏,province,5,2020/2/5
湖南,province,5,2020/2/5
湖南,province,5,2020/2/5
广东,province,5,2020/2/5
山东,province,5,2020/2/5
河南,province,6,2020/2/5
河南,province,6,2020/2/5
江苏,province,6,2020/2/5
湖南,province,6,2020/2/5
湖南,province,6,2020/2/5
江西,province,6,2020/2/5
北京,province,6,2020/2/5
河南,province,7,2020/2/5
浙江,province,7,2020/2/5
广东,province,7,2020/2/5
北京,province,7,2020/2/5
河南,province,8,2020/2/5
江西,province,8,2020/2/5
海南,province,8,2020/2/5
浙江,province,9,2020/2/5
湖北,province,10,2020/2/5
河南,province,10,2020/2/5
黑龙江,province,10,2020/2/5
安徽,province,10,2020/2/5
江西,province,10,2020/2/5
江西,province,10,2020/2/5
吉林,province,10,2020/2/5
陕西,province,10,2020/2/5
湖北,province,11,2020/2/5
安徽,province,12,2020/2/5
湖南,province,13,2020/2/5
江西,province,13,2020/2/5
黑龙江,province,14,2020/2/5
湖北,province,15,2020/2/5
湖南,province,16,2020/2/5
浙江,province,18,2020/2/5
江西,province,19,2020/2/5
广东,province,20,2020/2/5
广东,province,21,2020/2/5
湖北,province,22,2020/2/5
浙江,province,24,2020/2/5
河南,province,26,2020/2/5
湖北,province,27,2020/2/5
湖北,province,36,2020/2/5
湖北,province,37,2020/2/5
湖北,province,44,2020/2/5
湖北,province,50,2020/2/5
湖北,province,65,2020/2/5
湖北,province,100,2020/2/5
湖北,province,103,2020/2/5
湖北,province,104,2020/2/5
湖北,province,223,2020/2/5
湖北,province,342,2020/2/5
湖北,province,1967,2020/2/5
重庆,province,1,2020/2/6
重庆,province,1,2020/2/6
重庆,province,1,2020/2/6
重庆,province,1,2020/2/6
重庆,province,1,2020/2/6
云南,province,1,2020/2/6
云南,province,1,2020/2/6
山西,province,1,2020/2/6
山西,province,1,2020/2/6
上海,province,1,2020/2/6
上海,province,1,2020/2/6
上海,province,1,2020/2/6
上海,province,1,2020/2/6
河北,province,1,2020/2/6
河北,province,1,2020/2/6
河北,province,1,2020/2/6
广西,province,1,2020/2/6
广西,province,1,2020/2/6
吉林,province,1,2020/2/6
吉林,province,1,2020/2/6
吉林,province,1,2020/2/6
河南,province,1,2020/2/6
河南,province,1,2020/2/6
河南,province,1,2020/2/6
安徽,province,1,2020/2/6
安徽,province,1,2020/2/6
安徽,province,1,2020/2/6
黑龙江,province,1,2020/2/6
黑龙江,province,1,2020/2/6
山东,province,1,2020/2/6
江苏,province,1,2020/2/6
湖南,province,1,2020/2/6
湖南,province,1,2020/2/6
湖南,province,1,2020/2/6
湖南,province,1,2020/2/6
四川,province,1,2020/2/6
四川,province,1,2020/2/6
四川,province,1,2020/2/6
四川,province,1,2020/2/6
新疆,province,1,2020/2/6
江西,province,1,2020/2/6
广东,province,1,2020/2/6
广东,province,1,2020/2/6
广东,province,1,2020/2/6
广东,province,1,2020/2/6
广东,province,1,2020/2/6
宁夏,province,1,2020/2/6
青海,province,1,2020/2/6
陕西,province,1,2020/2/6
陕西,province,1,2020/2/6
海南,province,1,2020/2/6
北京,province,1,2020/2/6
北京,province,1,2020/2/6
福建,province,1,2020/2/6
福建,province,1,2020/2/6
天津,province,1,2020/2/6
天津,province,1,2020/2/6
天津,province,1,2020/2/6
天津,province,1,2020/2/6
天津,province,1,2020/2/6
天津,province,1,2020/2/6
天津,province,1,2020/2/6
天津,province,1,2020/2/6
天津,province,1,2020/2/6
上海,province,1,2020/2/6
上海,province,1,2020/2/6
上海,province,1,2020/2/6
山东,province,1,2020/2/6
山东,province,1,2020/2/6
山东,province,1,2020/2/6
山东,province,1,2020/2/6
重庆,province,1,2020/2/6
重庆,province,1,2020/2/6
重庆,province,1,2020/2/6
重庆,province,1,2020/2/6
重庆,province,1,2020/2/6
重庆,province,2,2020/2/6
云南,province,2,2020/2/6
山西,province,2,2020/2/6
上海,province,2,2020/2/6
上海,province,2,2020/2/6
河北,province,2,2020/2/6
河北,province,2,2020/2/6
广西,province,2,2020/2/6
广西,province,2,2020/2/6
广西,province,2,2020/2/6
广西,province,2,2020/2/6
广西,province,2,2020/2/6
吉林,province,2,2020/2/6
贵州,province,2,2020/2/6
河南,province,2,2020/2/6
河南,province,2,2020/2/6
河南,province,2,2020/2/6
河南,province,2,2020/2/6
河南,province,2,2020/2/6
安徽,province,2,2020/2/6
黑龙江,province,2,2020/2/6
山东,province,2,2020/2/6
山东,province,2,2020/2/6
山东,province,2,2020/2/6
江苏,province,2,2020/2/6
江苏,province,2,2020/2/6
江苏,province,2,2020/2/6
江苏,province,2,2020/2/6
江苏,province,2,2020/2/6
湖南,province,2,2020/2/6
四川,province,2,2020/2/6
四川,province,2,2020/2/6
浙江,province,2,2020/2/6
江西,province,2,2020/2/6
广东,province,2,2020/2/6
广东,province,2,2020/2/6
广东,province,2,2020/2/6
陕西,province,2,2020/2/6
内蒙古,province,2,2020/2/6
内蒙古,province,2,2020/2/6
北京,province,2,2020/2/6
福建,province,2,2020/2/6
福建,province,2,2020/2/6
重庆,province,2,2020/2/6
台湾,province,2,2020/2/6
云南,province,2,2020/2/6
贵州,province,2,2020/2/6
辽宁,province,2,2020/2/6
海南,province,2,2020/2/6
海南,province,2,2020/2/6
海南,province,2,2020/2/6
海南,province,2,2020/2/6
重庆,province,3,2020/2/6
重庆,province,3,2020/2/6
上海,province,3,2020/2/6
河北,province,3,2020/2/6
河北,province,3,2020/2/6
广西,province,3,2020/2/6
广西,province,3,2020/2/6
贵州,province,3,2020/2/6
河南,province,3,2020/2/6
安徽,province,3,2020/2/6
安徽,province,3,2020/2/6
山东,province,3,2020/2/6
江苏,province,3,2020/2/6
湖南,province,3,2020/2/6
四川,province,3,2020/2/6
新疆,province,3,2020/2/6
浙江,province,3,2020/2/6
浙江,province,3,2020/2/6
浙江,province,3,2020/2/6
广东,province,3,2020/2/6
北京,province,3,2020/2/6
云南,province,3,2020/2/6
辽宁,province,3,2020/2/6
台湾,province,3,2020/2/6
河北,province,4,2020/2/6
河南,province,4,2020/2/6
河南,province,4,2020/2/6
河南,province,4,2020/2/6
安徽,province,4,2020/2/6
黑龙江,province,4,2020/2/6
山东,province,4,2020/2/6
山东,province,4,2020/2/6
湖南,province,4,2020/2/6
湖南,province,4,2020/2/6
四川,province,4,2020/2/6
江西,province,4,2020/2/6
广东,province,4,2020/2/6
广东,province,4,2020/2/6
陕西,province,4,2020/2/6
北京,province,4,2020/2/6
福建,province,4,2020/2/6
重庆,province,4,2020/2/6
山西,province,5,2020/2/6
河北,province,5,2020/2/6
黑龙江,province,5,2020/2/6
山东,province,5,2020/2/6
江苏,province,5,2020/2/6
江苏,province,5,2020/2/6
四川,province,5,2020/2/6
宁夏,province,5,2020/2/6
北京,province,5,2020/2/6
北京,province,5,2020/2/6
湖北,province,6,2020/2/6
黑龙江,province,6,2020/2/6
山东,province,6,2020/2/6
湖南,province,6,2020/2/6
湖南,province,6,2020/2/6
湖南,province,6,2020/2/6
浙江,province,6,2020/2/6
江西,province,6,2020/2/6
江西,province,6,2020/2/6
河南,province,7,2020/2/6
山东,province,7,2020/2/6
安徽,province,8,2020/2/6
江苏,province,8,2020/2/6
黑龙江,province,9,2020/2/6
黑龙江,province,9,2020/2/6
江西,province,9,2020/2/6
江西,province,9,2020/2/6
广东,province,9,2020/2/6
湖北,province,10,2020/2/6
湖北,province,10,2020/2/6
河南,province,10,2020/2/6
浙江,province,10,2020/2/6
安徽,province,11,2020/2/6
安徽,province,11,2020/2/6
湖北,province,15,2020/2/6
湖南,province,15,2020/2/6
江西,province,15,2020/2/6
河南,province,16,2020/2/6
安徽,province,16,2020/2/6
广东,province,18,2020/2/6
广东,province,25,2020/2/6
河南,province,26,2020/2/6
浙江,province,32,2020/2/6
湖北,province,35,2020/2/6
湖北,province,40,2020/2/6
湖北,province,41,2020/2/6
湖北,province,52,2020/2/6
湖北,province,57,2020/2/6
湖北,province,67,2020/2/6
湖北,province,86,2020/2/6
湖北,province,88,2020/2/6
湖北,province,128,2020/2/6
湖北,province,162,2020/2/6
湖北,province,424,2020/2/6
湖北,province,1766,2020/2/6
重庆,province,1,2020/2/7
重庆,province,1,2020/2/7
重庆,province,1,2020/2/7
重庆,province,1,2020/2/7
重庆,province,1,2020/2/7
天津,province,1,2020/2/7
云南,province,1,2020/2/7
云南,province,1,2020/2/7
山西,province,1,2020/2/7
山西,province,1,2020/2/7
山西,province,1,2020/2/7
山西,province,1,2020/2/7
甘肃,province,1,2020/2/7
上海,province,1,2020/2/7
上海,province,1,2020/2/7
上海,province,1,2020/2/7
上海,province,1,2020/2/7
上海,province,1,2020/2/7
上海,province,1,2020/2/7
河北,province,1,2020/2/7
河北,province,1,2020/2/7
河北,province,1,2020/2/7
河北,province,1,2020/2/7
广西,province,1,2020/2/7
广西,province,1,2020/2/7
广西,province,1,2020/2/7
广西,province,1,2020/2/7
山东,province,1,2020/2/7
山东,province,1,2020/2/7
山东,province,1,2020/2/7
山东,province,1,2020/2/7
四川,province,1,2020/2/7
四川,province,1,2020/2/7
四川,province,1,2020/2/7
四川,province,1,2020/2/7
四川,province,1,2020/2/7
四川,province,1,2020/2/7
四川,province,1,2020/2/7
河南,province,1,2020/2/7
河南,province,1,2020/2/7
河南,province,1,2020/2/7
河南,province,1,2020/2/7
黑龙江,province,1,2020/2/7
黑龙江,province,1,2020/2/7
黑龙江,province,1,2020/2/7
黑龙江,province,1,2020/2/7
安徽,province,1,2020/2/7
吉林,province,1,2020/2/7
吉林,province,1,2020/2/7
吉林,province,1,2020/2/7
江苏,province,1,2020/2/7
江苏,province,1,2020/2/7
江苏,province,1,2020/2/7
贵州,province,1,2020/2/7
贵州,province,1,2020/2/7
贵州,province,1,2020/2/7
宁夏,province,1,2020/2/7
江西,province,1,2020/2/7
江西,province,1,2020/2/7
江西,province,1,2020/2/7
浙江,province,1,2020/2/7
浙江,province,1,2020/2/7
湖南,province,1,2020/2/7
湖南,province,1,2020/2/7
广东,province,1,2020/2/7
广东,province,1,2020/2/7
海南,province,1,2020/2/7
海南,province,1,2020/2/7
海南,province,1,2020/2/7
内蒙古,province,1,2020/2/7
内蒙古,province,1,2020/2/7
陕西,province,1,2020/2/7
陕西,province,1,2020/2/7
陕西,province,1,2020/2/7
北京,province,1,2020/2/7
福建,province,1,2020/2/7
福建,province,1,2020/2/7
福建,province,1,2020/2/7
上海,province,1,2020/2/7
上海,province,1,2020/2/7
上海,province,1,2020/2/7
辽宁,province,1,2020/2/7
重庆,province,1,2020/2/7
重庆,province,1,2020/2/7
重庆,province,1,2020/2/7
重庆,province,1,2020/2/7
山东,province,1,2020/2/7
山东,province,1,2020/2/7
广东,province,1,2020/2/7
广东,province,1,2020/2/7
广东,province,1,2020/2/7
云南,province,1,2020/2/7
香港,province,1,2020/2/7
海南,province,1,2020/2/7
海南,province,1,2020/2/7
辽宁,province,1,2020/2/7
广东,province,1,2020/2/7
辽宁,province,1,2020/2/7
甘肃,province,1,2020/2/7
山西,province,2,2020/2/7
甘肃,province,2,2020/2/7
甘肃,province,2,2020/2/7
河北,province,2,2020/2/7
河北,province,2,2020/2/7
河北,province,2,2020/2/7
山东,province,2,2020/2/7
山东,province,2,2020/2/7
山东,province,2,2020/2/7
河南,province,2,2020/2/7
河南,province,2,2020/2/7
安徽,province,2,2020/2/7
安徽,province,2,2020/2/7
安徽,province,2,2020/2/7
江苏,province,2,2020/2/7
江苏,province,2,2020/2/7
江苏,province,2,2020/2/7
江苏,province,2,2020/2/7
宁夏,province,2,2020/2/7
湖南,province,2,2020/2/7
湖南,province,2,2020/2/7
湖南,province,2,2020/2/7
湖南,province,2,2020/2/7
湖南,province,2,2020/2/7
广东,province,2,2020/2/7
广东,province,2,2020/2/7
广东,province,2,2020/2/7
内蒙古,province,2,2020/2/7
天津,province,2,2020/2/7
陕西,province,2,2020/2/7
北京,province,2,2020/2/7
北京,province,2,2020/2/7
北京,province,2,2020/2/7
北京,province,2,2020/2/7
北京,province,2,2020/2/7
北京,province,2,2020/2/7
北京,province,2,2020/2/7
北京,province,2,2020/2/7
福建,province,2,2020/2/7
福建,province,2,2020/2/7
福建,province,2,2020/2/7
上海,province,2,2020/2/7
山东,province,2,2020/2/7
广东,province,2,2020/2/7
海南,province,2,2020/2/7
海南,province,2,2020/2/7
辽宁,province,2,2020/2/7
重庆,province,3,2020/2/7
重庆,province,3,2020/2/7
香港,province,3,2020/2/7
上海,province,3,2020/2/7
上海,province,3,2020/2/7
山东,province,3,2020/2/7
山东,province,3,2020/2/7
四川,province,3,2020/2/7
四川,province,3,2020/2/7
河南,province,3,2020/2/7
河南,province,3,2020/2/7
吉林,province,3,2020/2/7
江苏,province,3,2020/2/7
江苏,province,3,2020/2/7
贵州,province,3,2020/2/7
江西,province,3,2020/2/7
新疆,province,3,2020/2/7
北京,province,3,2020/2/7
北京,province,3,2020/2/7
上海,province,3,2020/2/7
山东,province,3,2020/2/7
广东,province,3,2020/2/7
广东,province,3,2020/2/7
甘肃,province,3,2020/2/7
河北,province,4,2020/2/7
江苏,province,4,2020/2/7
湖南,province,4,2020/2/7
广东,province,4,2020/2/7
贵州,province,4,2020/2/7
山东,province,5,2020/2/7
山东,province,5,2020/2/7
四川,province,5,2020/2/7
四川,province,5,2020/2/7
河南,province,5,2020/2/7
安徽,province,5,2020/2/7
安徽,province,5,2020/2/7
江苏,province,5,2020/2/7
